Method,Top_K,Run_A,Run_B,Intersection,Kuncheva_Index
LASSO,5,4,25,5,1.0
LASSO,5,5,5,5,1.0
LASSO,5,5,5,5,1.0
LASSO,5,5,6,5,1.0
LASSO,5,5,6,5,1.0
LASSO,5,5,6,5,1.0
LASSO,5,5,7,4,0.76
LASSO,5,5,7,4,0.76
LASSO,5,5,7,4,0.76
LASSO,5,5,8,4,0.76
LASSO,5,5,8,4,0.76
LASSO,5,5,8,4,0.76
LASSO,5,5,9,5,1.0
LASSO,5,5,9,5,1.0
LASSO,5,5,9,5,1.0
LASSO,5,5,10,5,1.0
LASSO,5,5,10,5,1.0
LASSO,5,5,10,5,1.0
LASSO,5,5,11,4,0.76
LASSO,5,5,11,4,0.76
LASSO,5,5,11,4,0.76
LASSO,5,5,12,5,1.0
LASSO,5,5,12,5,1.0
LASSO,5,5,12,5,1.0
LASSO,5,5,13,5,1.0
LASSO,5,5,13,5,1.0
LASSO,5,5,13,5,1.0
LASSO,5,5,14,5,1.0
LASSO,5,5,14,5,1.0
LASSO,5,5,14,5,1.0
LASSO,5,5,15,4,0.76
LASSO,5,5,15,4,0.76
LASSO,5,5,15,4,0.76
LASSO,5,5,16,5,1.0
LASSO,5,5,16,5,1.0
LASSO,5,5,16,5,1.0
LASSO,5,5,17,5,1.0
LASSO,5,5,17,5,1.0
LASSO,5,5,17,5,1.0
LASSO,5,5,18,4,0.76
LASSO,5,5,18,4,0.76
LASSO,5,5,18,4,0.76
LASSO,5,5,19,5,1.0
LASSO,5,5,19,5,1.0
LASSO,5,5,19,5,1.0
LASSO,5,5,20,5,1.0
LASSO,5,5,20,5,1.0
LASSO,5,5,20,5,1.0
LASSO,5,5,21,5,1.0
LASSO,5,5,21,5,1.0
LASSO,5,5,21,5,1.0
LASSO,5,5,22,5,1.0
LASSO,5,5,22,5,1.0
LASSO,5,5,22,5,1.0
LASSO,5,5,23,4,0.76
LASSO,5,5,23,4,0.76
LASSO,5,5,23,4,0.76
LASSO,5,5,24,5,1.0
LASSO,5,5,24,5,1.0
LASSO,5,5,24,5,1.0
LASSO,5,5,25,5,1.0
LASSO,5,5,25,5,1.0
LASSO,5,5,25,5,1.0
LASSO,5,5,5,5,1.0
LASSO,5,5,6,5,1.0
LASSO,5,5,6,5,1.0
LASSO,5,5,6,5,1.0
LASSO,5,5,7,4,0.76
LASSO,5,5,7,4,0.76
LASSO,5,5,7,4,0.76
LASSO,5,5,8,4,0.76
LASSO,5,5,8,4,0.76
LASSO,5,5,8,4,0.76
LASSO,5,5,9,5,1.0
LASSO,5,5,9,5,1.0
LASSO,5,5,9,5,1.0
LASSO,5,5,10,5,1.0
LASSO,5,5,10,5,1.0
LASSO,5,5,10,5,1.0
LASSO,5,5,11,4,0.76
LASSO,5,5,11,4,0.76
LASSO,5,5,11,4,0.76
LASSO,5,5,12,5,1.0
LASSO,5,5,12,5,1.0
LASSO,5,5,12,5,1.0
LASSO,5,5,13,5,1.0
LASSO,5,5,13,5,1.0
LASSO,5,5,13,5,1.0
LASSO,5,5,14,5,1.0
LASSO,5,5,14,5,1.0
LASSO,5,5,14,5,1.0
LASSO,5,5,15,4,0.76
LASSO,5,5,15,4,0.76
LASSO,5,5,15,4,0.76
LASSO,5,5,16,5,1.0
LASSO,5,5,16,5,1.0
LASSO,5,5,16,5,1.0
LASSO,5,5,17,5,1.0
LASSO,5,5,17,5,1.0
LASSO,5,5,17,5,1.0
LASSO,5,5,18,4,0.76
LASSO,5,5,18,4,0.76
LASSO,5,5,18,4,0.76
LASSO,5,5,19,5,1.0
LASSO,5,5,19,5,1.0
LASSO,5,5,19,5,1.0
LASSO,5,5,20,5,1.0
LASSO,5,5,20,5,1.0
LASSO,5,5,20,5,1.0
LASSO,5,5,21,5,1.0
LASSO,5,5,21,5,1.0
LASSO,5,5,21,5,1.0
LASSO,5,5,22,5,1.0
LASSO,5,5,22,5,1.0
LASSO,5,5,22,5,1.0
LASSO,5,5,23,4,0.76
LASSO,5,5,23,4,0.76
LASSO,5,5,23,4,0.76
LASSO,5,5,24,5,1.0
LASSO,5,5,24,5,1.0
LASSO,5,5,24,5,1.0
LASSO,5,5,25,5,1.0
LASSO,5,5,25,5,1.0
LASSO,5,5,25,5,1.0
LASSO,5,5,6,5,1.0
LASSO,5,5,6,5,1.0
LASSO,5,5,6,5,1.0
LASSO,5,5,7,4,0.76
LASSO,5,5,7,4,0.76
LASSO,5,5,7,4,0.76
LASSO,5,5,8,4,0.76
LASSO,5,5,8,4,0.76
LASSO,5,5,8,4,0.76
LASSO,5,5,9,5,1.0
LASSO,5,5,9,5,1.0
LASSO,5,5,9,5,1.0
LASSO,5,5,10,5,1.0
LASSO,5,5,10,5,1.0
LASSO,5,5,10,5,1.0
LASSO,5,5,11,4,0.76
LASSO,5,5,11,4,0.76
LASSO,5,5,11,4,0.76
LASSO,5,5,12,5,1.0
LASSO,5,5,12,5,1.0
LASSO,5,5,12,5,1.0
LASSO,5,5,13,5,1.0
LASSO,5,5,13,5,1.0
LASSO,5,5,13,5,1.0
LASSO,5,5,14,5,1.0
LASSO,5,5,14,5,1.0
LASSO,5,5,14,5,1.0
LASSO,5,5,15,4,0.76
LASSO,5,5,15,4,0.76
LASSO,5,5,15,4,0.76
LASSO,5,5,16,5,1.0
LASSO,5,5,16,5,1.0
LASSO,5,5,16,5,1.0
LASSO,5,5,17,5,1.0
LASSO,5,5,17,5,1.0
LASSO,5,5,17,5,1.0
LASSO,5,5,18,4,0.76
LASSO,5,5,18,4,0.76
LASSO,5,5,18,4,0.76
LASSO,5,5,19,5,1.0
LASSO,5,5,19,5,1.0
LASSO,5,5,19,5,1.0
LASSO,5,5,20,5,1.0
LASSO,5,5,20,5,1.0
LASSO,5,5,20,5,1.0
LASSO,5,5,21,5,1.0
LASSO,5,5,21,5,1.0
LASSO,5,5,21,5,1.0
LASSO,5,5,22,5,1.0
LASSO,5,5,22,5,1.0
LASSO,5,5,22,5,1.0
LASSO,5,5,23,4,0.76
LASSO,5,5,23,4,0.76
LASSO,5,5,23,4,0.76
LASSO,5,5,24,5,1.0
LASSO,5,5,24,5,1.0
LASSO,5,5,24,5,1.0
LASSO,5,5,25,5,1.0
LASSO,5,5,25,5,1.0
LASSO,5,5,25,5,1.0
LASSO,5,6,6,5,1.0
LASSO,5,6,6,5,1.0
LASSO,5,6,7,4,0.76
LASSO,5,6,7,4,0.76
LASSO,5,6,7,4,0.76
LASSO,5,6,8,4,0.76
LASSO,5,6,8,4,0.76
LASSO,5,6,8,4,0.76
LASSO,5,6,9,5,1.0
LASSO,5,6,9,5,1.0
LASSO,5,6,9,5,1.0
LASSO,5,6,10,5,1.0
LASSO,5,6,10,5,1.0
LASSO,5,6,10,5,1.0
LASSO,5,6,11,4,0.76
LASSO,5,6,11,4,0.76
LASSO,5,6,11,4,0.76
LASSO,5,6,12,5,1.0
LASSO,5,6,12,5,1.0
LASSO,5,6,12,5,1.0
LASSO,5,6,13,5,1.0
LASSO,5,6,13,5,1.0
LASSO,5,6,13,5,1.0
LASSO,5,6,14,5,1.0
LASSO,5,6,14,5,1.0
LASSO,5,6,14,5,1.0
LASSO,5,6,15,4,0.76
LASSO,5,6,15,4,0.76
LASSO,5,6,15,4,0.76
LASSO,5,6,16,5,1.0
LASSO,5,6,16,5,1.0
LASSO,5,6,16,5,1.0
LASSO,5,6,17,5,1.0
LASSO,5,6,17,5,1.0
LASSO,5,6,17,5,1.0
LASSO,5,6,18,4,0.76
LASSO,5,6,18,4,0.76
LASSO,5,6,18,4,0.76
LASSO,5,6,19,5,1.0
LASSO,5,6,19,5,1.0
LASSO,5,6,19,5,1.0
LASSO,5,6,20,5,1.0
LASSO,5,6,20,5,1.0
LASSO,5,6,20,5,1.0
LASSO,5,6,21,5,1.0
LASSO,5,6,21,5,1.0
LASSO,5,6,21,5,1.0
LASSO,5,6,22,5,1.0
LASSO,5,6,22,5,1.0
LASSO,5,6,22,5,1.0
LASSO,5,6,23,4,0.76
LASSO,5,6,23,4,0.76
LASSO,5,6,23,4,0.76
LASSO,5,6,24,5,1.0
LASSO,5,6,24,5,1.0
LASSO,5,6,24,5,1.0
LASSO,5,6,25,5,1.0
LASSO,5,6,25,5,1.0
LASSO,5,6,25,5,1.0
LASSO,5,6,6,5,1.0
LASSO,5,6,7,4,0.76
LASSO,5,6,7,4,0.76
LASSO,5,6,7,4,0.76
LASSO,5,6,8,4,0.76
LASSO,5,6,8,4,0.76
LASSO,5,6,8,4,0.76
LASSO,5,6,9,5,1.0
LASSO,5,6,9,5,1.0
LASSO,5,6,9,5,1.0
LASSO,5,6,10,5,1.0
LASSO,5,6,10,5,1.0
LASSO,5,6,10,5,1.0
LASSO,5,6,11,4,0.76
LASSO,5,6,11,4,0.76
LASSO,5,6,11,4,0.76
LASSO,5,6,12,5,1.0
LASSO,5,6,12,5,1.0
LASSO,5,6,12,5,1.0
LASSO,5,6,13,5,1.0
LASSO,5,6,13,5,1.0
LASSO,5,6,13,5,1.0
LASSO,5,6,14,5,1.0
LASSO,5,6,14,5,1.0
LASSO,5,6,14,5,1.0
LASSO,5,6,15,4,0.76
LASSO,5,6,15,4,0.76
LASSO,5,6,15,4,0.76
LASSO,5,6,16,5,1.0
LASSO,5,6,16,5,1.0
LASSO,5,6,16,5,1.0
LASSO,5,6,17,5,1.0
LASSO,5,6,17,5,1.0
LASSO,5,6,17,5,1.0
LASSO,5,6,18,4,0.76
LASSO,5,6,18,4,0.76
LASSO,5,6,18,4,0.76
LASSO,5,6,19,5,1.0
LASSO,5,6,19,5,1.0
LASSO,5,6,19,5,1.0
LASSO,5,6,20,5,1.0
LASSO,5,6,20,5,1.0
LASSO,5,6,20,5,1.0
LASSO,5,6,21,5,1.0
LASSO,5,6,21,5,1.0
LASSO,5,6,21,5,1.0
LASSO,5,6,22,5,1.0
LASSO,5,6,22,5,1.0
LASSO,5,6,22,5,1.0
LASSO,5,6,23,4,0.76
LASSO,5,6,23,4,0.76
LASSO,5,6,23,4,0.76
LASSO,5,6,24,5,1.0
LASSO,5,6,24,5,1.0
LASSO,5,6,24,5,1.0
LASSO,5,6,25,5,1.0
LASSO,5,6,25,5,1.0
LASSO,5,6,25,5,1.0
LASSO,5,6,7,4,0.76
LASSO,5,6,7,4,0.76
LASSO,5,6,7,4,0.76
LASSO,5,6,8,4,0.76
LASSO,5,6,8,4,0.76
LASSO,5,6,8,4,0.76
LASSO,5,6,9,5,1.0
LASSO,5,6,9,5,1.0
LASSO,5,6,9,5,1.0
LASSO,5,6,10,5,1.0
LASSO,5,6,10,5,1.0
LASSO,5,6,10,5,1.0
LASSO,5,6,11,4,0.76
LASSO,5,6,11,4,0.76
LASSO,5,6,11,4,0.76
LASSO,5,6,12,5,1.0
LASSO,5,6,12,5,1.0
LASSO,5,6,12,5,1.0
LASSO,5,6,13,5,1.0
LASSO,5,6,13,5,1.0
LASSO,5,6,13,5,1.0
LASSO,5,6,14,5,1.0
LASSO,5,6,14,5,1.0
LASSO,5,6,14,5,1.0
LASSO,5,6,15,4,0.76
LASSO,5,6,15,4,0.76
LASSO,5,6,15,4,0.76
LASSO,5,6,16,5,1.0
LASSO,5,6,16,5,1.0
LASSO,5,6,16,5,1.0
LASSO,5,6,17,5,1.0
LASSO,5,6,17,5,1.0
LASSO,5,6,17,5,1.0
LASSO,5,6,18,4,0.76
LASSO,5,6,18,4,0.76
LASSO,5,6,18,4,0.76
LASSO,5,6,19,5,1.0
LASSO,5,6,19,5,1.0
LASSO,5,6,19,5,1.0
LASSO,5,6,20,5,1.0
LASSO,5,6,20,5,1.0
LASSO,5,6,20,5,1.0
LASSO,5,6,21,5,1.0
LASSO,5,6,21,5,1.0
LASSO,5,6,21,5,1.0
LASSO,5,6,22,5,1.0
LASSO,5,6,22,5,1.0
LASSO,5,6,22,5,1.0
LASSO,5,6,23,4,0.76
LASSO,5,6,23,4,0.76
LASSO,5,6,23,4,0.76
LASSO,5,6,24,5,1.0
LASSO,5,6,24,5,1.0
LASSO,5,6,24,5,1.0
LASSO,5,6,25,5,1.0
LASSO,5,6,25,5,1.0
LASSO,5,6,25,5,1.0
LASSO,5,7,7,5,1.0
LASSO,5,7,7,5,1.0
LASSO,5,7,8,4,0.76
LASSO,5,7,8,4,0.76
LASSO,5,7,8,4,0.76
LASSO,5,7,9,4,0.76
LASSO,5,7,9,4,0.76
LASSO,5,7,9,4,0.76
LASSO,5,7,10,4,0.76
LASSO,5,7,10,4,0.76
LASSO,5,7,10,4,0.76
LASSO,5,7,11,5,1.0
LASSO,5,7,11,5,1.0
LASSO,5,7,11,5,1.0
LASSO,5,7,12,4,0.76
LASSO,5,7,12,4,0.76
LASSO,5,7,12,4,0.76
LASSO,5,7,13,4,0.76
LASSO,5,7,13,4,0.76
LASSO,5,7,13,4,0.76
LASSO,5,7,14,4,0.76
LASSO,5,7,14,4,0.76
LASSO,5,7,14,4,0.76
LASSO,5,7,15,3,0.52
LASSO,5,7,15,3,0.52
LASSO,5,7,15,3,0.52
LASSO,5,7,16,4,0.76
LASSO,5,7,16,4,0.76
LASSO,5,7,16,4,0.76
LASSO,5,7,17,4,0.76
LASSO,5,7,17,4,0.76
LASSO,5,7,17,4,0.76
LASSO,5,7,18,4,0.76
LASSO,5,7,18,4,0.76
LASSO,5,7,18,4,0.76
LASSO,5,7,19,4,0.76
LASSO,5,7,19,4,0.76
LASSO,5,7,19,4,0.76
LASSO,5,7,20,4,0.76
LASSO,5,7,20,4,0.76
LASSO,5,7,20,4,0.76
LASSO,5,7,21,4,0.76
LASSO,5,7,21,4,0.76
LASSO,5,7,21,4,0.76
LASSO,5,7,22,4,0.76
LASSO,5,7,22,4,0.76
LASSO,5,7,22,4,0.76
LASSO,5,7,23,4,0.76
LASSO,5,7,23,4,0.76
LASSO,5,7,23,4,0.76
LASSO,5,7,24,4,0.76
LASSO,5,7,24,4,0.76
LASSO,5,7,24,4,0.76
LASSO,5,7,25,4,0.76
LASSO,5,7,25,4,0.76
LASSO,5,7,25,4,0.76
LASSO,5,7,7,5,1.0
LASSO,5,7,8,4,0.76
LASSO,5,7,8,4,0.76
LASSO,5,7,8,4,0.76
LASSO,5,7,9,4,0.76
LASSO,5,7,9,4,0.76
LASSO,5,7,9,4,0.76
LASSO,5,7,10,4,0.76
LASSO,5,7,10,4,0.76
LASSO,5,7,10,4,0.76
LASSO,5,7,11,5,1.0
LASSO,5,7,11,5,1.0
LASSO,5,7,11,5,1.0
LASSO,5,7,12,4,0.76
LASSO,5,7,12,4,0.76
LASSO,5,7,12,4,0.76
LASSO,5,7,13,4,0.76
LASSO,5,7,13,4,0.76
LASSO,5,7,13,4,0.76
LASSO,5,7,14,4,0.76
LASSO,5,7,14,4,0.76
LASSO,5,7,14,4,0.76
LASSO,5,7,15,3,0.52
LASSO,5,7,15,3,0.52
LASSO,5,7,15,3,0.52
LASSO,5,7,16,4,0.76
LASSO,5,7,16,4,0.76
LASSO,5,7,16,4,0.76
LASSO,5,7,17,4,0.76
LASSO,5,7,17,4,0.76
LASSO,5,7,17,4,0.76
LASSO,5,7,18,4,0.76
LASSO,5,7,18,4,0.76
LASSO,5,7,18,4,0.76
LASSO,5,7,19,4,0.76
LASSO,5,7,19,4,0.76
LASSO,5,7,19,4,0.76
LASSO,5,7,20,4,0.76
LASSO,5,7,20,4,0.76
LASSO,5,7,20,4,0.76
LASSO,5,7,21,4,0.76
LASSO,5,7,21,4,0.76
LASSO,5,7,21,4,0.76
LASSO,5,7,22,4,0.76
LASSO,5,7,22,4,0.76
LASSO,5,7,22,4,0.76
LASSO,5,7,23,4,0.76
LASSO,5,7,23,4,0.76
LASSO,5,7,23,4,0.76
LASSO,5,7,24,4,0.76
LASSO,5,7,24,4,0.76
LASSO,5,7,24,4,0.76
LASSO,5,7,25,4,0.76
LASSO,5,7,25,4,0.76
LASSO,5,7,25,4,0.76
LASSO,5,7,8,4,0.76
LASSO,5,7,8,4,0.76
LASSO,5,7,8,4,0.76
LASSO,5,7,9,4,0.76
LASSO,5,7,9,4,0.76
LASSO,5,7,9,4,0.76
LASSO,5,7,10,4,0.76
LASSO,5,7,10,4,0.76
LASSO,5,7,10,4,0.76
LASSO,5,7,11,5,1.0
LASSO,5,7,11,5,1.0
LASSO,5,7,11,5,1.0
LASSO,5,7,12,4,0.76
LASSO,5,7,12,4,0.76
LASSO,5,7,12,4,0.76
LASSO,5,7,13,4,0.76
LASSO,5,7,13,4,0.76
LASSO,5,7,13,4,0.76
LASSO,5,7,14,4,0.76
LASSO,5,7,14,4,0.76
LASSO,5,7,14,4,0.76
LASSO,5,7,15,3,0.52
LASSO,5,7,15,3,0.52
LASSO,5,7,15,3,0.52
LASSO,5,7,16,4,0.76
LASSO,5,7,16,4,0.76
LASSO,5,7,16,4,0.76
LASSO,5,7,17,4,0.76
LASSO,5,7,17,4,0.76
LASSO,5,7,17,4,0.76
LASSO,5,7,18,4,0.76
LASSO,5,7,18,4,0.76
LASSO,5,7,18,4,0.76
LASSO,5,7,19,4,0.76
LASSO,5,7,19,4,0.76
LASSO,5,7,19,4,0.76
LASSO,5,7,20,4,0.76
LASSO,5,7,20,4,0.76
LASSO,5,7,20,4,0.76
LASSO,5,7,21,4,0.76
LASSO,5,7,21,4,0.76
LASSO,5,7,21,4,0.76
LASSO,5,7,22,4,0.76
LASSO,5,7,22,4,0.76
LASSO,5,7,22,4,0.76
LASSO,5,7,23,4,0.76
LASSO,5,7,23,4,0.76
LASSO,5,7,23,4,0.76
LASSO,5,7,24,4,0.76
LASSO,5,7,24,4,0.76
LASSO,5,7,24,4,0.76
LASSO,5,7,25,4,0.76
LASSO,5,7,25,4,0.76
LASSO,5,7,25,4,0.76
LASSO,5,8,8,5,1.0
LASSO,5,8,8,5,1.0
LASSO,5,8,9,4,0.76
LASSO,5,8,9,4,0.76
LASSO,5,8,9,4,0.76
LASSO,5,8,10,4,0.76
LASSO,5,8,10,4,0.76
LASSO,5,8,10,4,0.76
LASSO,5,8,11,4,0.76
LASSO,5,8,11,4,0.76
LASSO,5,8,11,4,0.76
LASSO,5,8,12,4,0.76
LASSO,5,8,12,4,0.76
LASSO,5,8,12,4,0.76
LASSO,5,8,13,4,0.76
LASSO,5,8,13,4,0.76
LASSO,5,8,13,4,0.76
LASSO,5,8,14,4,0.76
LASSO,5,8,14,4,0.76
LASSO,5,8,14,4,0.76
LASSO,5,8,15,4,0.76
LASSO,5,8,15,4,0.76
LASSO,5,8,15,4,0.76
LASSO,5,8,16,4,0.76
LASSO,5,8,16,4,0.76
LASSO,5,8,16,4,0.76
LASSO,5,8,17,4,0.76
LASSO,5,8,17,4,0.76
LASSO,5,8,17,4,0.76
LASSO,5,8,18,3,0.52
LASSO,5,8,18,3,0.52
LASSO,5,8,18,3,0.52
LASSO,5,8,19,4,0.76
LASSO,5,8,19,4,0.76
LASSO,5,8,19,4,0.76
LASSO,5,8,20,4,0.76
LASSO,5,8,20,4,0.76
LASSO,5,8,20,4,0.76
LASSO,5,8,21,4,0.76
LASSO,5,8,21,4,0.76
LASSO,5,8,21,4,0.76
LASSO,5,8,22,4,0.76
LASSO,5,8,22,4,0.76
LASSO,5,8,22,4,0.76
LASSO,5,8,23,3,0.52
LASSO,5,8,23,3,0.52
LASSO,5,8,23,3,0.52
LASSO,5,8,24,4,0.76
LASSO,5,8,24,4,0.76
LASSO,5,8,24,4,0.76
LASSO,5,8,25,4,0.76
LASSO,5,8,25,4,0.76
LASSO,5,8,25,4,0.76
LASSO,5,8,8,5,1.0
LASSO,5,8,9,4,0.76
LASSO,5,8,9,4,0.76
LASSO,5,8,9,4,0.76
LASSO,5,8,10,4,0.76
LASSO,5,8,10,4,0.76
LASSO,5,8,10,4,0.76
LASSO,5,8,11,4,0.76
LASSO,5,8,11,4,0.76
LASSO,5,8,11,4,0.76
LASSO,5,8,12,4,0.76
LASSO,5,8,12,4,0.76
LASSO,5,8,12,4,0.76
LASSO,5,8,13,4,0.76
LASSO,5,8,13,4,0.76
LASSO,5,8,13,4,0.76
LASSO,5,8,14,4,0.76
LASSO,5,8,14,4,0.76
LASSO,5,8,14,4,0.76
LASSO,5,8,15,4,0.76
LASSO,5,8,15,4,0.76
LASSO,5,8,15,4,0.76
LASSO,5,8,16,4,0.76
LASSO,5,8,16,4,0.76
LASSO,5,8,16,4,0.76
LASSO,5,8,17,4,0.76
LASSO,5,8,17,4,0.76
LASSO,5,8,17,4,0.76
LASSO,5,8,18,3,0.52
LASSO,5,8,18,3,0.52
LASSO,5,8,18,3,0.52
LASSO,5,8,19,4,0.76
LASSO,5,8,19,4,0.76
LASSO,5,8,19,4,0.76
LASSO,5,8,20,4,0.76
LASSO,5,8,20,4,0.76
LASSO,5,8,20,4,0.76
LASSO,5,8,21,4,0.76
LASSO,5,8,21,4,0.76
LASSO,5,8,21,4,0.76
LASSO,5,8,22,4,0.76
LASSO,5,8,22,4,0.76
LASSO,5,8,22,4,0.76
LASSO,5,8,23,3,0.52
LASSO,5,8,23,3,0.52
LASSO,5,8,23,3,0.52
LASSO,5,8,24,4,0.76
LASSO,5,8,24,4,0.76
LASSO,5,8,24,4,0.76
LASSO,5,8,25,4,0.76
LASSO,5,8,25,4,0.76
LASSO,5,8,25,4,0.76
LASSO,5,8,9,4,0.76
LASSO,5,8,9,4,0.76
LASSO,5,8,9,4,0.76
LASSO,5,8,10,4,0.76
LASSO,5,8,10,4,0.76
LASSO,5,8,10,4,0.76
LASSO,5,8,11,4,0.76
LASSO,5,8,11,4,0.76
LASSO,5,8,11,4,0.76
LASSO,5,8,12,4,0.76
LASSO,5,8,12,4,0.76
LASSO,5,8,12,4,0.76
LASSO,5,8,13,4,0.76
LASSO,5,8,13,4,0.76
LASSO,5,8,13,4,0.76
LASSO,5,8,14,4,0.76
LASSO,5,8,14,4,0.76
LASSO,5,8,14,4,0.76
LASSO,5,8,15,4,0.76
LASSO,5,8,15,4,0.76
LASSO,5,8,15,4,0.76
LASSO,5,8,16,4,0.76
LASSO,5,8,16,4,0.76
LASSO,5,8,16,4,0.76
LASSO,5,8,17,4,0.76
LASSO,5,8,17,4,0.76
LASSO,5,8,17,4,0.76
LASSO,5,8,18,3,0.52
LASSO,5,8,18,3,0.52
LASSO,5,8,18,3,0.52
LASSO,5,8,19,4,0.76
LASSO,5,8,19,4,0.76
LASSO,5,8,19,4,0.76
LASSO,5,8,20,4,0.76
LASSO,5,8,20,4,0.76
LASSO,5,8,20,4,0.76
LASSO,5,8,21,4,0.76
LASSO,5,8,21,4,0.76
LASSO,5,8,21,4,0.76
LASSO,5,8,22,4,0.76
LASSO,5,8,22,4,0.76
LASSO,5,8,22,4,0.76
LASSO,5,8,23,3,0.52
LASSO,5,8,23,3,0.52
LASSO,5,8,23,3,0.52
LASSO,5,8,24,4,0.76
LASSO,5,8,24,4,0.76
LASSO,5,8,24,4,0.76
LASSO,5,8,25,4,0.76
LASSO,5,8,25,4,0.76
LASSO,5,8,25,4,0.76
LASSO,5,9,9,5,1.0
LASSO,5,9,9,5,1.0
LASSO,5,9,10,5,1.0
LASSO,5,9,10,5,1.0
LASSO,5,9,10,5,1.0
LASSO,5,9,11,4,0.76
LASSO,5,9,11,4,0.76
LASSO,5,9,11,4,0.76
LASSO,5,9,12,5,1.0
LASSO,5,9,12,5,1.0
LASSO,5,9,12,5,1.0
LASSO,5,9,13,5,1.0
LASSO,5,9,13,5,1.0
LASSO,5,9,13,5,1.0
LASSO,5,9,14,5,1.0
LASSO,5,9,14,5,1.0
LASSO,5,9,14,5,1.0
LASSO,5,9,15,4,0.76
LASSO,5,9,15,4,0.76
LASSO,5,9,15,4,0.76
LASSO,5,9,16,5,1.0
LASSO,5,9,16,5,1.0
LASSO,5,9,16,5,1.0
LASSO,5,9,17,5,1.0
LASSO,5,9,17,5,1.0
LASSO,5,9,17,5,1.0
LASSO,5,9,18,4,0.76
LASSO,5,9,18,4,0.76
LASSO,5,9,18,4,0.76
LASSO,5,9,19,5,1.0
LASSO,5,9,19,5,1.0
LASSO,5,9,19,5,1.0
LASSO,5,9,20,5,1.0
LASSO,5,9,20,5,1.0
LASSO,5,9,20,5,1.0
LASSO,5,9,21,5,1.0
LASSO,5,9,21,5,1.0
LASSO,5,9,21,5,1.0
LASSO,5,9,22,5,1.0
LASSO,5,9,22,5,1.0
LASSO,5,9,22,5,1.0
LASSO,5,9,23,4,0.76
LASSO,5,9,23,4,0.76
LASSO,5,9,23,4,0.76
LASSO,5,9,24,5,1.0
LASSO,5,9,24,5,1.0
LASSO,5,9,24,5,1.0
LASSO,5,9,25,5,1.0
LASSO,5,9,25,5,1.0
LASSO,5,9,25,5,1.0
LASSO,5,9,9,5,1.0
LASSO,5,9,10,5,1.0
LASSO,5,9,10,5,1.0
LASSO,5,9,10,5,1.0
LASSO,5,9,11,4,0.76
LASSO,5,9,11,4,0.76
LASSO,5,9,11,4,0.76
LASSO,5,9,12,5,1.0
LASSO,5,9,12,5,1.0
LASSO,5,9,12,5,1.0
LASSO,5,9,13,5,1.0
LASSO,5,9,13,5,1.0
LASSO,5,9,13,5,1.0
LASSO,5,9,14,5,1.0
LASSO,5,9,14,5,1.0
LASSO,5,9,14,5,1.0
LASSO,5,9,15,4,0.76
LASSO,5,9,15,4,0.76
LASSO,5,9,15,4,0.76
LASSO,5,9,16,5,1.0
LASSO,5,9,16,5,1.0
LASSO,5,9,16,5,1.0
LASSO,5,9,17,5,1.0
LASSO,5,9,17,5,1.0
LASSO,5,9,17,5,1.0
LASSO,5,9,18,4,0.76
LASSO,5,9,18,4,0.76
LASSO,5,9,18,4,0.76
LASSO,5,9,19,5,1.0
LASSO,5,9,19,5,1.0
LASSO,5,9,19,5,1.0
LASSO,5,9,20,5,1.0
LASSO,5,9,20,5,1.0
LASSO,5,9,20,5,1.0
LASSO,5,9,21,5,1.0
LASSO,5,9,21,5,1.0
LASSO,5,9,21,5,1.0
LASSO,5,9,22,5,1.0
LASSO,5,9,22,5,1.0
LASSO,5,9,22,5,1.0
LASSO,5,9,23,4,0.76
LASSO,5,9,23,4,0.76
LASSO,5,9,23,4,0.76
LASSO,5,9,24,5,1.0
LASSO,5,9,24,5,1.0
LASSO,5,9,24,5,1.0
LASSO,5,9,25,5,1.0
LASSO,5,9,25,5,1.0
LASSO,5,9,25,5,1.0
LASSO,5,9,10,5,1.0
LASSO,5,9,10,5,1.0
LASSO,5,9,10,5,1.0
LASSO,5,9,11,4,0.76
LASSO,5,9,11,4,0.76
LASSO,5,9,11,4,0.76
LASSO,5,9,12,5,1.0
LASSO,5,9,12,5,1.0
LASSO,5,9,12,5,1.0
LASSO,5,9,13,5,1.0
LASSO,5,9,13,5,1.0
LASSO,5,9,13,5,1.0
LASSO,5,9,14,5,1.0
LASSO,5,9,14,5,1.0
LASSO,5,9,14,5,1.0
LASSO,5,9,15,4,0.76
LASSO,5,9,15,4,0.76
LASSO,5,9,15,4,0.76
LASSO,5,9,16,5,1.0
LASSO,5,9,16,5,1.0
LASSO,5,9,16,5,1.0
LASSO,5,9,17,5,1.0
LASSO,5,9,17,5,1.0
LASSO,5,9,17,5,1.0
LASSO,5,9,18,4,0.76
LASSO,5,9,18,4,0.76
LASSO,5,9,18,4,0.76
LASSO,5,9,19,5,1.0
LASSO,5,9,19,5,1.0
LASSO,5,9,19,5,1.0
LASSO,5,9,20,5,1.0
LASSO,5,9,20,5,1.0
LASSO,5,9,20,5,1.0
LASSO,5,9,21,5,1.0
LASSO,5,9,21,5,1.0
LASSO,5,9,21,5,1.0
LASSO,5,9,22,5,1.0
LASSO,5,9,22,5,1.0
LASSO,5,9,22,5,1.0
LASSO,5,9,23,4,0.76
LASSO,5,9,23,4,0.76
LASSO,5,9,23,4,0.76
LASSO,5,9,24,5,1.0
